5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.7845e-14,5.7845e-14,5.7845e-14,5.7845e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14
5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.7845e-14,5.7845e-14,5.7845e-14,5.7845e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14
5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7936e-14,5.7936e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,9.6257e-16,9.6257e-16,5.7787e-14,5.7787e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14
5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.7845e-14,5.7845e-14,5.7845e-14,5.7845e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14
5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7787e-14,5.7787e-14,9.6257e-16,9.6257e-16,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14,5.7937e-14
5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.7845e-14,5.7845e-14,5.7845e-14,5.7845e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14
5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.7845e-14,5.7845e-14,5.7844e-14,5.7844e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14,5.8007e-14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
