0.38088,0.38088,0.67497,0.67497,0.56089,0.56089,0.6002,0.6002,0.46997,0.46997,0.29915,0.29915,0.32093,0.32093,0.54195,0.54195,0.11936,0.11936,0.57522,0.57522,0.3199,0.3199,0.37614,0.37614,0.58106,0.58106,0.47962,0.47962,0.26973,0.26973
0.28974,0.28974,0.57529,0.57529,0.35701,0.35701,0.58018,0.58018,0.45984,0.45984,0.31205,0.31205,0.27506,0.27506,0.44418,0.44418,0.056854,0.056854,0.49424,0.49424,0.39265,0.39265,0.25339,0.25339,0.56648,0.56648,0.42101,0.42101,0.14257,0.14257
0.79233,0.79233,0.4878,0.4878,0.0034492,0.0034492,0.6097,0.6097,0.1605,0.1605,0.2003,0.2003,0,0,0.41236,0.41236,0.2006,0.2006,0.14347,0.14347,0.25392,0.25392,0.34407,0.34407,0.43976,0.43976,0.70104,0.70104,0.13567,0.13567
0.46921,0.46921,0.49906,0.49906,0.57451,0.57451,0.47277,0.47277,0.53768,0.53768,0.57827,0.57827,0.40991,0.40991,0.32553,0.32553,0.47734,0.47734,0.41976,0.41976,0.48643,0.48643,0.42956,0.42956,0.53161,0.53161,0.56773,0.56773,0.49545,0.49545
0.85549,0.85549,0.83092,0.83092,0.72326,0.72326,0.68782,0.68782,0.84469,0.84469,0.78262,0.78262,0.68401,0.68401,0,0,0.71293,0.71293,0.81024,0.81024,0.74202,0.74202,0.77126,0.77126,0.93103,0.93103,0.86038,0.86038,0.80486,0.80486
0.78868,0.78868,0.81127,0.81127,0.84814,0.84814,0.98058,0.98058,0.80997,0.80997,0.75881,0.75881,0.88287,0.88287,0.86188,0.86188,0.9903,0.9903,0.86107,0.86107,0.87717,0.87717,0.79454,0.79454,0.94504,0.94504,0.76893,0.76893,0.8693,0.8693
0.78191,0.78191,0.86832,0.86832,0.7698,0.7698,0.93483,0.93483,0.78915,0.78915,0.64986,0.64986,0.83499,0.83499,0.04089,0.04089,0.97407,0.97407,0.82585,0.82585,0.83868,0.83868,0.76014,0.76014,0.95663,0.95663,0.82383,0.82383,0.90459,0.90459
0.38088,0.54799,0.67497,0.82653,0.56089,0.68622,0.6002,0.64826,0.46997,0.59901,0.29915,0.41595,0.32093,0.5733,0.54195,0.70189,0.11936,0.26354,0.57522,0.69282,0.3199,0.47113,0.37614,0.56743,0.58106,0.67956,0.47962,0.61266,0.26973,0.48341
0.28974,0.59136,0.57529,0.84786,0.35701,0.651,0.58018,0.70084,0.45984,0.74247,0.31205,0.52322,0.27506,0.67518,0.44418,0.72138,0.056854,0.32179,0.49424,0.73718,0.39265,0.79185,0.25339,0.60691,0.56648,0.74274,0.42101,0.68647,0.14257,0.41516
0.79233,1,0.4878,0.54742,0.0034492,0.15293,0.6097,0.46799,0.1605,0.16181,0.2003,0.17764,0,0.061999,0.41236,0.56259,0.2006,0.2136,0.14347,0.13392,0.25392,0.18761,0.34407,0.31069,0.43976,0.53616,0.70104,0.61348,0.13567,0.14305
0.46921,0.5148,0.49906,0.45918,0.57451,0.53665,0.47277,0.48033,0.53768,0.51154,0.57827,0.46198,0.40991,0.42365,0.32553,0.05853,0.47734,0.43585,0.41976,0.42286,0.48643,0.45184,0.42956,0.41464,0.53161,0.5347,0.56773,0.53903,0.49545,0.5063
0.85549,0.90533,0.83092,0.81281,0.72326,0.72635,0.68782,0.64038,0.84469,0.80892,0.78262,0.74674,0.68401,0.6932,0,0.45553,0.71293,0.66329,0.81024,0.79191,0.74202,0.73198,0.77126,0.78261,0.93103,0.92585,0.86038,0.72703,0.80486,0.80312
0.78868,0.74551,0.81127,0.71201,0.84814,0.74761,0.98058,0.94502,0.80997,0.69951,0.75881,0.72283,0.88287,0.91719,0.86188,0.75593,0.9903,0.93274,0.86107,0.83522,0.87717,0.79267,0.79454,0.59182,0.94504,0.9159,0.76893,0.71804,0.8693,0.84444
0.78191,0.81519,0.86832,0.79872,0.7698,0.73037,0.93483,0.94186,0.78915,0.74162,0.64986,0.59648,0.83499,0.84546,0.04089,0.50878,0.97407,0.95089,0.82585,0.8186,0.83868,0.82207,0.76014,0.68309,0.95663,0.95141,0.82383,0.73172,0.90459,0.88174
0.32239,0.60707,0.63928,0.79024,0.56012,0.70044,0.59967,0.6809,0.5161,0.664,0.38821,0.55033,0.38254,0.49255,0.63133,0.64925,0.19625,0.31766,0.5525,0.69465,0.28084,0.45763,0.3711,0.52298,0.56852,0.65616,0.51975,0.66307,0.27304,0.50523
0.23379,0.63584,0.57908,0.8368,0.35527,0.6608,0.58744,0.71582,0.48866,0.75648,0.36362,0.66991,0.33326,0.61664,0.56062,0.67528,0.093708,0.41004,0.5044,0.77256,0.3753,0.79516,0.26947,0.59972,0.56697,0.7354,0.49942,0.7624,0.14687,0.52916
0.95806,0.93499,0.45042,0.48962,0.20813,0.27581,0.68656,0.73897,0.20542,0.17929,0.087147,0.093084,0.17786,0.21822,0.54248,0.39235,0.19057,0.18114,0.135,0.14601,0.22124,0.21854,0.28511,0.29476,0.51391,0.57073,0.67032,0.78629,0.23091,0.24067
0.47286,0.47744,0.39665,0.42403,0.49094,0.48937,0.45038,0.44069,0.49616,0.51114,0.49085,0.39846,0.56649,0.53049,0.2283,0,0.43936,0.45955,0.40527,0.40367,0.43629,0.47907,0.40655,0.39544,0.51083,0.47031,0.53098,0.50461,0.50757,0.50576
0.87446,0.84249,0.7478,0.76096,0.73181,0.71554,0.67846,0.65571,0.81435,0.81579,0.69559,0.69055,0.74694,0.7246,0.42594,0.36358,0.63798,0.68422,0.78467,0.80135,0.71701,0.73183,0.74188,0.76825,0.92787,0.96129,0.73194,0.82608,0.80825,0.84561
0.76617,0.66814,0.78905,0.5225,0.80322,0.70664,1,0.9458,0.7291,0.34518,0.90059,0.82509,0.70199,0.47641,0.90945,0.55881,0.99608,0.96373,0.87089,0.76698,0.86972,0.7036,0.5639,0.36965,0.91925,0.77349,0.78714,0.59704,0.83237,0.76585
0.83148,0.71922,0.82042,0.66266,0.78514,0.68382,1,0.97417,0.7556,0.47896,0.70794,0.69741,0.63541,0.52596,0.50812,0.46269,0.95559,0.94798,0.83228,0.76314,0.83118,0.76794,0.55944,0.50593,0.96973,0.82936,0.7611,0.67474,0.84915,0.79542
0.39971,0.60177,0.65769,0.85297,0.55417,0.6958,0.59992,0.67442,0.46433,0.6518,0.40141,0.54404,0.38087,0.63443,0.55255,0.70664,0.21905,0.41062,0.56043,0.754,0.32312,0.53081,0.44006,0.6256,0.6008,0.66007,0.52705,0.65369,0.2748,0.54523
0.30055,0.6244,0.56754,0.8795,0.38731,0.65571,0.57896,0.72083,0.46966,0.77331,0.36215,0.59506,0.29916,0.7219,0.44226,0.75566,0.10364,0.44077,0.50336,0.78919,0.41687,0.8187,0.31364,0.68464,0.59866,0.71938,0.4758,0.70304,0.13524,0.55095
0.76028,0.78471,0.56028,0.69145,0.12797,0.16043,0.62848,0.61376,0.13809,0.11483,0.23671,0.22094,0.077945,0.11899,0.17566,0.15517,0.19976,0.13486,0.1792,0.18792,0.28556,0.32361,0.33783,0.37337,0.57502,0.66377,0.62726,0.54414,0.18057,0.21713
0.42119,0.42887,0.50666,0.44842,0.54847,0.54201,0.44403,0.47466,0.52415,0.53704,0.45663,0.44747,0.44485,0.43929,0.48353,0.27827,0.43425,0.48141,0.42583,0.40245,0.46622,0.44066,0.46677,0.46133,0.50454,0.52483,0.47376,0.47776,0.52472,0.51371
0.80558,0.77151,0.79148,0.83144,0.73106,0.73992,0.66313,0.66735,0.85388,0.8042,0.75404,0.67793,0.70429,0.67842,0.81446,0.78347,0.6667,0.63943,0.82421,0.80551,0.75179,0.75542,0.84923,0.87775,0.88548,0.83354,0.75012,0.67883,0.81377,0.77579
0.77891,0.60442,0.77174,0.23325,0.84022,0.68885,0.94384,0.83968,0.81984,0.41072,0.70043,0.25251,0.86391,0.7825,0.70495,0.15386,0.96611,0.91466,0.86056,0.74741,0.83603,0.64944,0.42542,0.22647,0.9483,0.65313,0.78701,0.54949,0.79552,0.7252
