0.38088,0.38088,0.67497,0.67497,0.56089,0.56089,0.6002,0.6002,0.46997,0.46997,0.29915,0.29915,0.32093,0.32093,0.54195,0.54195,0.11936,0.11936,0.57522,0.57522,0.3199,0.3199,0.37614,0.37614,0.58106,0.58106,0.47962,0.47962,0.26973,0.26973
0.28974,0.28974,0.57529,0.57529,0.35701,0.35701,0.58018,0.58018,0.45984,0.45984,0.31205,0.31205,0.27506,0.27506,0.44418,0.44418,0.056854,0.056854,0.49424,0.49424,0.39265,0.39265,0.25339,0.25339,0.56648,0.56648,0.42101,0.42101,0.14257,0.14257
0.79233,0.79233,0.4878,0.4878,0.0034492,0.0034492,0.6097,0.6097,0.1605,0.1605,0.2003,0.2003,-3.9372e-15,-3.9372e-15,0.41236,0.41236,0.2006,0.2006,0.14347,0.14347,0.25392,0.25392,0.34407,0.34407,0.43976,0.43976,0.70104,0.70104,0.13567,0.13567
0.46921,0.46921,0.49906,0.49906,0.57451,0.57451,0.47277,0.47277,0.53768,0.53768,0.57827,0.57827,0.40991,0.40991,0.32553,0.32553,0.47734,0.47734,0.41976,0.41976,0.48643,0.48643,0.42956,0.42956,0.53161,0.53161,0.56773,0.56773,0.49545,0.49545
0.85549,0.85549,0.83092,0.83092,0.72326,0.72326,0.68782,0.68782,0.84469,0.84469,0.78262,0.78262,0.68401,0.68401,-3.9372e-15,-3.9372e-15,0.71293,0.71293,0.81024,0.81024,0.74202,0.74202,0.77126,0.77126,0.93103,0.93103,0.86038,0.86038,0.80486,0.80486
0.78868,0.78868,0.81127,0.81127,0.84814,0.84814,0.98058,0.98058,0.80997,0.80997,0.75881,0.75881,0.88287,0.88287,0.86188,0.86188,0.9903,0.9903,0.86107,0.86107,0.87717,0.87717,0.79454,0.79454,0.94504,0.94504,0.76893,0.76893,0.8693,0.8693
0.78191,0.78191,0.86832,0.86832,0.7698,0.7698,0.93483,0.93483,0.78915,0.78915,0.64986,0.64986,0.83499,0.83499,0.04089,0.04089,0.97407,0.97407,0.82585,0.82585,0.83868,0.83868,0.76014,0.76014,0.95663,0.95663,0.82383,0.82383,0.90459,0.90459
-0.089864,0.077244,-0.045466,0.10609,-0.076161,0.049163,-0.026885,0.021175,-0.059288,0.069755,-0.070008,0.046795,-0.069227,0.18315,-0.072453,0.087488,-0.082988,0.061194,-0.073258,0.044349,-0.043433,0.1078,-0.092195,0.099093,-0.05901,0.039494,-0.053031,0.080004,-0.09059,0.12309
-0.13737,0.16425,-0.09239,0.18018,-0.14185,0.15214,-0.068784,0.051877,-0.1244,0.15824,-0.13732,0.073846,-0.13045,0.26966,-0.13261,0.14459,-0.14002,0.12492,-0.13755,0.1054,-0.10018,0.29901,-0.14875,0.20478,-0.12011,0.05615,-0.09706,0.16839,-0.15099,0.1216
8.3164e-11,0.20767,-4.2315e-10,0.059619,-3.1487e-09,0.14948,1.1841e-10,-0.14171,1.8258e-10,0.0013118,1.6946e-10,-0.022658,-8.5701e-10,0.061999,-2.1086e-09,0.15023,-1.4348e-09,0.012992,-4.3733e-10,-0.0095498,9.8427e-10,-0.066307,-1.0384e-09,-0.033383,6.4456e-10,0.096397,1.1355e-10,-0.087562,-1.8087e-09,0.0073723
-1.1014e-09,0.045584,-2.4061e-10,-0.039885,5.154e-08,-0.037856,-1.3844e-10,0.0075576,2.2565e-08,-0.026147,5.6412e-08,-0.11629,-3.9732e-09,0.013736,1.3035e-07,-0.267,-4.7628e-10,-0.041487,-1.175e-08,0.0030993,9.9352e-09,-0.03459,3.1977e-10,-0.014925,-4.8679e-09,0.0030931,2.0823e-08,-0.028693,2.7543e-09,0.010847
-0.00045508,0.049378,0.0056315,-0.01248,-0.00089182,0.0022038,0.0037185,-0.043718,0.0038479,-0.031923,0.00071831,-0.035164,-0.00010628,0.009089,-0.028118,0.42741,0.00018132,-0.04946,0.0001322,-0.018198,0.0042037,-0.0058347,-0.0020548,0.0092976,0.0047376,-0.00043623,0.0059865,-0.12736,0.0012259,-0.0005169
0.031493,-0.011684,0.028417,-0.070846,0.031718,-0.068811,0.022535,-0.013025,0.01621,-0.09425,0.025183,-0.010795,-0.0022532,0.032061,0.041653,-0.064293,0.0054183,-0.052145,0.0048516,-0.021001,0.0069349,-0.077571,0.016954,-0.18576,0.01643,-0.012709,0.04038,-0.010516,0.012467,-0.012394
-0.0015244,0.031759,0.015478,-0.054119,0.030063,-0.0093619,-0.0042168,0.0028124,0.015551,-0.031973,0.016385,-0.036994,-0.00033299,0.010136,-0.044917,0.42297,0.00084664,-0.022336,0.00043473,-0.0068164,0.00089352,-0.015715,0.0021649,-0.074889,0.0045736,-0.00064553,0.018943,-0.07317,0.014591,-0.0082597
-0.057798,0.049094,-4.9835e-08,-4.5299e-08,-4.4709e-10,0.005884,-0.0039415,0.016439,0.0084889,0.016444,-8.4516e-09,0.059727,0.035855,-0.119,-5.5241e-10,0.010112,0.023265,1.6742e-10,-0.002666,0.0046632,-0.10786,-0.11207,6.7304e-08,-0.038721,-0.021069,-0.03645,0.027412,0.014869,-0.01136,0.015579
-0.098121,1.7014e-09,0.00036147,-2.7485e-11,-0.027067,-0.0043918,-0.01593,6.6481e-12,0.0062927,0.0052859,-0.014265,0.11388,0.056821,-0.050226,3.9453e-10,-1.246e-10,0.0022916,0.071079,0.027729,0.059294,-0.050104,-0.0064941,-4.8011e-09,-1.9046e-09,-0.010639,-0.017008,0.029033,0.0311,-0.012514,0.10866
0.2717,8.4825e-10,-0.12929,-0.14002,0.0056439,-0.04914,-0.073338,0.039294,0.027775,-0.031192,-0.099546,-5.242e-11,0.13784,0.076755,7.799e-11,-4.6996e-11,-0.071729,-0.13046,-1.4576e-09,-0.018216,-0.054899,6.2604e-10,-0.015848,6.8678e-10,0.070463,0.0079189,-0.068697,0.053751,0.055808,0.0062574
0.039047,-2.493e-08,-0.063985,0.0048622,-0.040703,-0.0095804,6.7687e-10,-0.0276,-0.022187,0.011922,-0.064231,-0.045716,0.15127,0.10571,2.8274e-09,-0.023181,-0.056727,-3.102e-11,0.0072063,-0.0026596,-0.054638,0.003251,0.0011645,0.0023081,-3.4363e-10,-0.042463,3.4021e-09,1.3582e-09,0.014607,0.012435
0.067791,-6.2199e-10,-0.027041,1.0347e-10,-1.0535e-09,-0.011002,-0.026307,-2.9419e-10,-0.0078856,0.033583,-0.10834,-0.094394,0.071355,-6.4641e-10,9.911e-09,-0.19477,-0.046338,0.042144,-0.00242,0.018926,-0.024148,-2.285e-10,0.0031522,0.054024,0.037394,0.072498,-0.069275,0.10379,0.069124,0.091386
4.2204e-10,-0.02681,0.06884,-0.034202,-8.2799e-10,0.058372,0.027789,0.01797,2.7805e-09,-0.22344,0.15909,0.20291,-0.14435,-0.33716,-1.1969e-09,1.4301e-10,-0.072157,1.4403e-09,0.14315,0.098943,0.003399,-3.626e-10,-0.18039,-0.082555,0.063399,-0.0337,0.031462,-0.079185,-0.033334,-0.016878
0.11382,-1.0425e-09,0.050748,0.00059531,-3.6315e-10,-0.013125,0.051962,0.021626,0.020521,-0.17274,0.026433,0.1142,-0.17572,-0.29321,-3.699e-12,-3.6188e-09,-0.039915,1.3742e-09,0.10249,0.047712,-0.0049537,1.7046e-09,-0.14365,-0.033356,0.10141,-0.023929,-0.007476,-0.040389,3.0788e-09,-0.016053
0.067228,-0.0065623,0.00016254,0.034779,-9.5461e-11,-0.0010918,2.6739e-09,-0.0073753,-0.08259,-0.052584,0.017225,-0.033188,2.2077e-09,0.11644,-4.1567e-10,0.051111,-1.6293e-10,0.046259,-0.026545,0.012859,-0.0026177,5.6367e-10,0.05457,0.052153,-0.0074233,-0.042442,0.023589,-0.0205,-0.02699,1.2005e-09
