,0,1,2,3,4,5
0,5.546967493520743e-10,5.546967453304975e-10,5.546967369037352e-10,5.546967222298108e-10,5.546967735645752e-10,5.546967906213477e-10
1,5.838160594885232e-10,5.838161814732431e-10,5.838161484551191e-10,5.838160788158215e-10,5.838161144554171e-10,5.838160953036087e-10
2,2.5787304685457103e-09,2.578730387851723e-09,2.5787304137362725e-09,2.5787306064699235e-09,2.578730420169519e-09,2.578730381686205e-09
3,5.190776482671949e-09,5.190775881390032e-09,5.190775945922012e-09,5.190776303478906e-09,5.190776124889433e-09,5.190776198624343e-09
4,5.5940018150884395e-09,5.594001369125379e-09,5.594001698177038e-09,5.594001628442032e-09,5.594001456960007e-09,5.5940015140869396e-09
5,7.382578593610252e-09,7.3825784003447195e-09,7.382578483694965e-09,7.382578498393435e-09,7.382578423892801e-09,7.3825785098335615e-09
6,0.10144575904177582,0.28861575904177583,-0.07024424095822429,0.0008757590417756998,-0.04374424095822416,-0.0009742409582241964
7,0.10125919781738105,0.15262919781738107,-0.076470802182619,0.031219197817381028,-0.07109080218261905,-0.047550802182618986
8,-0.15140498131021,0.09523501868979008,0.021335018689789955,-0.33990498131021013,-0.016124981310210017,0.07785501868979006
9,-0.07514545574829994,0.012194544251700044,0.058734544251700126,0.02279454425170003,-0.019795455748299964,-0.012615455748299944
10,-0.045393028808828506,0.16912697119117165,0.02239697119117144,-0.14792302880882863,-0.0307030288088286,0.09169697119117143
11,-0.0296735125068562,0.09565648749314368,-0.0321735125068563,0.038016487493143784,-0.020753512506856083,0.013246487493143921
12,5.495222351779129e-19,-3.279752952488417e-19,-6.176109655088989e-20,-2.752725779587572e-19,3.4742713658563903e-19,-1.3033873631838432e-19
13,7.963561557335226e-19,-6.049213182255669e-19,-3.9155346153378913e-19,-3.262973562773905e-19,4.687061692497046e-19,2.0266845122703358e-19
14,8.675242903811614e-19,-3.012735944365215e-19,1.025091792038198e-18,-4.46304971846712e-19,-6.211677464599245e-19,-4.486942197197265e-19
15,3.1407162023487334e-19,-2.469691640444484e-19,-2.8685105580030467e-19,-1.6639556454340145e-19,5.519655119997754e-19,-5.886532120356287e-20
16,3.0477336518611e-19,-4.158203276868529e-20,8.785300153826235e-19,-5.3276392323586494e-20,-1.1104027833019754e-18,3.388080570550068e-20
17,2.883826738373953e-19,-1.957082186350035e-19,-1.399492964826838e-19,-1.1077479869206644e-19,2.000329703710003e-19,4.9107274276719224e-20
18,9.173666223880751e-19,-1.1388511706909314e-18,-1.7255977644436207e-18,-8.685064173142611e-19,-1.3156682704143645e-18,4.212708268549018e-18
19,1.1354967412979108e-19,-4.2321667583821414e-19,-3.3131934053400145e-19,-4.823434570646898e-20,-6.6321749871142e-19,1.3738091236436707e-18
20,1.2877957341151836e-18,-1.180686874367911e-18,-2.3900353635691496e-18,-1.435584419394396e-18,-9.682708511986415e-19,4.813864799138035e-18
21,1.37298317019601e-19,-2.0683252549075334e-19,-3.610379948982536e-19,-1.9466263009499873e-19,-1.3902270173566563e-19,8.170683533091786e-19
22,1.2328599149031302e-18,-1.1604083619537536e-18,-2.1303743576786697e-18,-1.1618123694201299e-18,-1.3915657743657603e-18,4.7326077028021426e-18
23,6.349387627047049e-19,-5.225556487475191e-19,-9.821626444609306e-19,-5.388681750341483e-19,-5.927808201472768e-19,2.0908614151519954e-18
24,1.2982116796659628e-16,-3.627715563328073e-17,-2.198572294831989e-17,-6.609896503147546e-17,3.450300323403521e-17,-3.5275789223584476e-17
25,9.041797568621015e-17,-2.5252122110541717e-17,-1.5108475650494722e-17,-4.602585124395648e-17,2.398990284295083e-17,-2.4746476635043736e-17
26,4.859472639324347e-16,-1.3581566748762585e-16,-8.294841167426714e-17,-2.474240289224095e-16,1.2910113735825268e-16,-1.3138134406308788e-16
27,3.169698101670389e-17,-8.847670691530056e-18,-5.316168866812063e-18,-1.6145054787008598e-17,8.457508830712698e-18,-8.667173133162385e-18
28,2.704675633888891e-16,-7.559971550029731e-17,-4.6202360384764717e-17,-1.3766301829126444e-16,7.170628430385944e-17,-7.296638996370211e-17
29,3.91493843633205e-17,-1.0912124716685494e-17,-6.7898999178816085e-18,-1.992775133216059e-17,1.0535490081999331e-17,-1.0589900493073442e-17
30,-8.903907698144341e-20,5.793447383503592e-19,2.606843344660289e-18,-1.696304073261683e-19,-1.0615972809129188e-18,-1.8248173271129767e-18
31,-2.6429099420104212e-20,4.194411831737208e-19,2.005575380884368e-18,-9.296810598133295e-20,-8.722213255853003e-19,-1.401692373678802e-18
32,-2.92161419733466e-19,1.6359515441399968e-18,7.456109927105043e-18,-5.286451413167333e-19,-3.1443374399462954e-18,-5.029230927870281e-18
33,1.2731253582378198e-19,-7.480107817803299e-19,-2.7769997239717714e-18,2.223940580609596e-19,9.370514890532002e-19,2.2202138187584964e-18
34,-7.086871674080332e-20,7.325653696980212e-19,4.12667261617895e-18,-1.904929502045074e-19,-2.128344847652348e-18,-2.4105739422525303e-18
35,2.938860240582821e-19,-1.1355826619288739e-18,-3.875002821306547e-18,4.114297316841247e-19,1.0530147602541649e-18,3.2178486787075916e-18
36,2.177336498663403e-18,1.0312910565508649e-17,5.0642699920870557e-20,2.528437823724695e-18,1.0975063197910423e-17,-1.5191515004787793e-17
37,4.1278390560092305e-18,1.8157427146308207e-17,-1.5995796565720669e-19,4.348806176559038e-18,1.9562734742741632e-17,-2.6927133750467162e-17
38,-9.573944406441239e-18,-3.704951678363016e-17,1.1117537195870303e-18,-8.653576580545646e-18,-4.0506125050806167e-17,5.568973413421946e-17
39,-4.480041852436173e-18,-1.6238017307578517e-17,6.401473901042851e-19,-3.769805779136075e-18,-1.782508322211973e-17,2.4601811136827835e-17
40,5.868339082355244e-18,2.6249006673885624e-17,-2.4188043445758974e-19,6.194642343313397e-18,2.836863777177464e-17,-3.8806528242786386e-17
41,9.866301868010598e-18,4.163129950841287e-17,-7.693934673450535e-19,9.753150896638833e-18,4.5244885043812674e-17,-6.188628060572151e-17
42,5.682525576949461e-18,-6.746266144062927e-18,3.550647213485956e-18,1.733431618925024e-18,-7.389576860651135e-18,2.5850283221683554e-18
43,6.0001779232743004e-18,-7.165915487928224e-18,3.790755317834437e-18,1.8509112742316136e-18,-7.824260333191736e-18,2.7265059763065375e-18
44,4.070005275413749e-18,-4.672522245274542e-18,2.412873507097921e-18,1.155912222632607e-18,-5.213858689021076e-18,1.8584233324556294e-18
45,1.7691777365718609e-19,-3.365360209783078e-19,2.005530474005656e-19,1.2054802173615568e-19,-1.8172213774448395e-19,5.224512093538753e-20
46,1.4954993694678063e-18,-1.5837771018837264e-18,7.725566666154782e-19,3.7897586854451697e-19,-1.8538647620616113e-18,6.905823770572638e-19
47,-9.097076638463405e-19,1.1159615079907467e-18,-6.1822514102591765e-19,-2.702159841623258e-19,1.2761754466545853e-18,-4.2792545301663416e-19
48,4.152642076160795e-20,8.222247811126194e-20,-1.107152478827338e-19,1.8619774808832246e-20,2.6455649742538023e-19,-2.5847526582956104e-19
49,1.0491160422352952e-19,2.2863015775859373e-19,-2.4395937844082427e-19,5.462118699465314e-20,6.163888947566964e-19,-6.881810072964052e-19
50,4.3257349964189186e-19,8.474354925581169e-19,-1.1301335523514148e-18,1.1833510538336462e-19,2.3724310033909375e-18,-2.391368965108897e-18
51,-1.3993993767064014e-19,-4.186836336901013e-20,2.2622358157351346e-19,-3.003785062918909e-20,-2.0942237290947553e-19,2.1037062023350305e-19
52,9.514524007018779e-20,5.925619903122844e-19,-4.1817525058794247e-19,6.157967679559825e-20,1.3718255313672371e-18,-1.52936295233348e-18
53,3.7925323010030957e-19,3.8109316798146643e-19,-7.794394678188857e-19,1.1867056310712134e-19,1.2263180410546698e-18,-1.1580283906864856e-18
54,-4.695160154194823e-18,-1.4624010646329653e-18,-9.44770670448598e-18,3.2058264432345997e-18,8.395071646030512e-18,3.449394771074275e-18
55,-6.042795515070563e-18,-2.1875796559755787e-18,-1.3790076420730474e-17,4.491407304974215e-18,1.181003082953855e-17,4.954135019558969e-18
56,-1.805979765887332e-18,3.9906377737001505e-19,1.1454627813093003e-18,1.6515099837109185e-19,3.522363824039704e-19,-3.3220416501284546e-19
57,2.7970987283456067e-19,1.2889674168344054e-18,6.4134856196869464e-18,-1.4171997692144767e-18,-3.960669259452526e-18,-2.3783804816448768e-18
58,2.4337930438245043e-18,7.308303333065476e-19,4.9284951295942965e-18,-1.6920410523223903e-18,-4.411604094911206e-18,-1.6462774245383996e-18
59,1.6114437153197124e-18,-8.461854138956567e-20,4.673454000460814e-19,-4.995375268306951e-19,-1.2521016221039667e-18,-5.839678714293188e-20
60,4.1909455636509415e-18,-1.3493662845914537e-18,8.382859743637312e-19,-1.7010997503966623e-18,-1.7702256144893545e-18,-1.2359620284232867e-19
61,1.708130090187939e-18,-5.519000060457119e-19,3.5547141726114826e-19,-6.801300029364938e-19,-7.123370665067599e-19,-6.875915865444764e-20
62,3.3447559991248667e-18,-9.168153832603727e-19,2.7941170585214827e-19,-1.3888997442398227e-18,-9.516287557882072e-19,-2.8201131990498815e-19
63,-4.2677498220709344e-19,1.4236562398185755e-19,-3.0531522934776326e-20,1.8496615698637357e-19,1.6709106381614693e-19,-2.2355600816700286e-21
64,6.648542874991766e-18,-1.9760426490040778e-18,1.0781438704600547e-18,-2.7117885450875988e-18,-2.4513518400276946e-18,-4.424280747820622e-19
65,-6.651725594060677e-19,2.91172247168009e-19,-2.303917861147647e-19,3.026799138471937e-19,4.4690456821552615e-19,-9.596654589654876e-20
66,-2.028087470376693e-19,-1.6304153454826294e-19,2.233636532200657e-19,6.518861601463792e-20,-6.273545971010455e-19,7.835579281855647e-19
67,-4.82610055652645e-20,-6.125226603733782e-20,1.217843647617418e-19,1.8463720754323713e-20,-2.1985168943643654e-19,2.429719096496974e-19
68,-3.972069364256845e-19,-2.332352331191772e-19,3.5981717201216938e-19,5.253709303478999e-20,-1.0061146676667194e-18,1.3150390161580124e-18
69,2.8274722847358773e-19,2.139532115676903e-19,-1.3388830407354034e-19,-1.2369889815721466e-19,7.944109970206497e-19,-1.0366424374575089e-18
70,-5.29810082016552e-19,-3.6418371757443905e-19,4.897888794714351e-19,1.3340012729572121e-19,-1.5350994496430933e-18,1.9343153374396913e-18
71,-4.0608903420534307e-19,-2.5756834938962995e-19,2.440722978530483e-19,1.8336065242116031e-19,-1.0781545293405711e-18,1.4386380831658244e-18
72,1.6289871079365795e-18,-3.733204030633076e-19,-2.5822878418364178e-18,-1.6290557569097668e-18,2.3237706974514968e-18,7.242956112924231e-19
73,2.5288186525075712e-18,-5.431687465528354e-19,-3.911132505910716e-18,-2.4862773242558656e-18,3.537186267414194e-18,9.9510545741455e-19
74,-1.72234621843799e-18,3.426716299018082e-19,2.5229857929075525e-18,1.6471028722975906e-18,-2.285571859117953e-18,-5.269199623817206e-19
75,-7.859748515166501e-19,2.1313837267995395e-19,1.2842065916400404e-18,7.99376482825812e-19,-1.0905779534266754e-18,-3.985185597396427e-19
76,-9.492224926266047e-19,2.4416229484010836e-19,1.5281409413157286e-18,9.632795123646647e-19,-1.3412926295102193e-18,-4.314432302153811e-19
77,-2.270729297339919e-18,4.853322268887561e-19,3.4363466111706414e-18,2.254103437102479e-18,-3.1034297992140595e-18,-8.196877637925671e-19
